20960,3,5,4,3,2019-01-07 00:00:00
20961,3,5,4,3,2019-01-07 00:00:00
20962,3,2,4,2,2019-01-07 00:00:00
20963,3,5,4,5,2019-01-07 00:00:00
20964,3,5,4,2,2019-01-07 00:00:00
20965,3,5,4,3,2019-01-07 00:00:00
20966,3,5,3,1,2019-01-07 00:00:00
20967,3,5,4,3,2019-01-07 00:00:00
20968,3,5,4,4,2019-01-07 00:00:00
20969,3,1,4,3,2019-01-07 00:00:00
20970,3,5,4,3,2019-01-07 00:00:00
20971,3,2,1,3,2019-01-07 00:00:00
20972,3,5,2,3,2019-01-07 00:00:00
20973,3,5,4,3,2019-01-07 00:00:00
20974,3,4,2,3,2019-01-07 00:00:00
20975,3,4,4,3,2019-01-07 00:00:00
20976,3,4,4,3,2019-01-07 00:00:00
20977,3,5,4,3,2019-01-07 00:00:00
20978,3,5,4,3,2019-01-07 00:00:00
20979,3,5,4,5,2019-01-07 00:00:00
20980,3,5,4,3,2019-01-07 00:00:00
20981,3,4,5,2,2019-01-07 00:00:00
20982,3,5,3,4,2019-01-07 00:00:00
20983,3,5,4,3,2019-01-07 00:00:00
20984,3,5,5,3,2019-01-07 00:00:00
20985,3,5,1,2,2019-01-07 00:00:00
20986,3,5,4,3,2019-01-07 00:00:00
20987,3,5,5,3,2019-01-07 00:00:00
20988,3,5,4,3,2019-01-07 00:00:00
20989,3,5,5,5,2019-01-07 00:00:00
20990,3,4,4,5,2019-01-07 00:00:00
20991,3,5,1,5,2019-01-07 00:00:00
20992,3,5,4,5,2019-01-07 00:00:00
20993,3,5,4,1,2019-01-08 00:00:00
20994,3,5,4,5,2019-01-08 00:00:00
20995,3,5,5,5,2019-01-08 00:00:00
20996,3,3,3,5,2019-01-08 00:00:00
20997,3,1,4,3,2019-01-08 00:00:00
20998,3,3,5,4,2019-01-08 00:00:00
20999,3,5,2,2,2019-01-08 00:00:00
21000,3,5,4,1,2019-01-08 00:00:00
21001,3,5,3,1,2019-01-08 00:00:00
21002,3,5,4,1,2019-01-08 00:00:00
21003,3,5,4,3,2019-01-08 00:00:00
21004,3,5,5,1,2019-01-08 00:00:00
21005,3,5,4,1,2019-01-08 00:00:00
21006,3,5,5,5,2019-01-08 00:00:00
21007,3,5,4,1,2019-01-08 00:00:00
21008,3,5,3,5,2019-01-08 00:00:00
21009,3,5,4,5,2019-01-08 00:00:00
21010,3,5,4,5,2019-01-08 00:00:00
21011,3,5,4,4,2019-01-08 00:00:00
21012,3,4,3,5,2019-01-08 00:00:00
21013,3,5,4,1,2019-01-08 00:00:00
21014,3,2,1,1,2019-01-08 00:00:00
21015,3,5,2,1,2019-01-08 00:00:00
21016,3,1,4,5,2019-01-08 00:00:00
21017,3,5,4,1,2019-01-08 00:00:00
21018,3,5,4,1,2019-01-08 00:00:00
21019,3,5,4,4,2019-01-08 00:00:00
21020,3,5,4,4,2019-01-08 00:00:00
21021,3,5,2,4,2019-01-08 00:00:00
21022,3,1,4,4,2019-01-08 00:00:00
21023,3,5,4,5,2019-01-09 00:00:00
21024,3,5,4,1,2019-01-09 00:00:00
21025,3,5,5,5,2019-01-09 00:00:00
21026,3,5,1,5,2019-01-09 00:00:00
21027,3,5,4,5,2019-01-09 00:00:00
21028,3,2,4,5,2019-01-09 00:00:00
21029,3,5,5,5,2019-01-09 00:00:00
21030,3,5,3,5,2019-01-09 00:00:00
21031,3,5,4,3,2019-01-09 00:00:00
21032,3,5,4,2,2019-01-09 00:00:00
21033,3,1,4,3,2019-01-09 00:00:00
21034,3,5,3,3,2019-01-09 00:00:00
21035,3,5,4,3,2019-01-09 00:00:00
21036,3,5,4,3,2019-01-09 00:00:00
21037,3,5,1,3,2019-01-09 00:00:00
21038,3,5,5,2,2019-01-09 00:00:00
21039,3,5,4,2,2019-01-09 00:00:00
21040,3,5,1,4,2019-01-09 00:00:00
21041,3,5,4,5,2019-01-09 00:00:00
21042,3,1,2,1,2019-01-09 00:00:00
21043,3,4,2,2,2019-01-09 00:00:00
21044,3,5,4,2,2019-01-09 00:00:00
21045,3,5,5,4,2019-01-09 00:00:00
21046,3,1,4,5,2019-01-09 00:00:00
21047,3,5,4,4,2019-01-09 00:00:00
21048,3,5,1,2,2019-01-09 00:00:00
21049,3,5,4,4,2019-01-10 00:00:00
21050,3,5,2,1,2019-01-10 00:00:00
21051,3,5,4,4,2019-01-10 00:00:00
21052,3,4,4,4,2019-01-10 00:00:00
21053,3,5,4,4,2019-01-10 00:00:00
21054,3,3,5,4,2019-01-10 00:00:00
21055,3,5,4,4,2019-01-10 00:00:00
21056,3,5,4,4,2019-01-10 00:00:00
21057,3,5,4,2,2019-01-10 00:00:00
21058,3,5,4,1,2019-01-10 00:00:00
21059,3,2,4,1,2019-01-10 00:00:00
21060,3,5,4,4,2019-01-10 00:00:00
21061,3,5,4,1,2019-01-10 00:00:00
21062,3,5,4,2,2019-01-10 00:00:00
21063,3,5,4,2,2019-01-10 00:00:00
21064,3,5,4,2,2019-01-10 00:00:00
21065,3,5,4,2,2019-01-10 00:00:00
21066,3,5,4,1,2019-01-10 00:00:00
21067,3,5,4,2,2019-01-10 00:00:00
21068,3,5,1,3,2019-01-10 00:00:00
21069,3,5,1,2,2019-01-10 00:00:00
21070,3,5,4,1,2019-01-10 00:00:00
21071,3,5,2,2,2019-01-10 00:00:00
21072,3,5,1,2,2019-01-10 00:00:00
21073,3,5,3,2,2019-01-10 00:00:00
21074,3,5,4,3,2019-01-10 00:00:00
21075,3,5,5,5,2019-01-10 00:00:00
21076,3,5,4,5,2019-01-10 00:00:00
21077,3,5,4,4,2019-01-11 00:00:00
21078,3,4,4,4,2019-01-11 00:00:00
21079,3,5,4,4,2019-01-11 00:00:00
21080,3,5,5,4,2019-01-11 00:00:00
21081,3,5,4,4,2019-01-11 00:00:00
21082,3,5,5,4,2019-01-11 00:00:00
21083,3,4,2,2,2019-01-11 00:00:00
21084,3,2,2,4,2019-01-11 00:00:00
21085,3,5,4,4,2019-01-11 00:00:00
21086,3,5,3,5,2019-01-11 00:00:00
21087,3,5,4,5,2019-01-11 00:00:00
21088,3,5,4,5,2019-01-11 00:00:00
21089,3,5,1,5,2019-01-11 00:00:00
21090,3,5,4,5,2019-01-11 00:00:00
21091,3,5,3,5,2019-01-11 00:00:00
21092,3,5,4,5,2019-01-11 00:00:00
21093,3,5,4,3,2019-01-11 00:00:00
21094,3,5,4,3,2019-01-11 00:00:00
21095,3,5,5,2,2019-01-11 00:00:00
21096,3,2,4,3,2019-01-11 00:00:00
21097,3,5,4,4,2019-01-11 00:00:00
21098,3,5,5,4,2019-01-14 00:00:00
21099,3,5,4,4,2019-01-14 00:00:00
21100,3,3,1,2,2019-01-14 00:00:00
21101,3,5,4,3,2019-01-14 00:00:00
21102,3,5,4,3,2019-01-14 00:00:00
21103,3,5,3,3,2019-01-14 00:00:00
21104,3,5,5,3,2019-01-14 00:00:00
21105,3,5,4,2,2019-01-14 00:00:00
21106,3,5,4,1,2019-01-14 00:00:00
21107,3,5,4,3,2019-01-14 00:00:00
21108,3,5,4,3,2019-01-14 00:00:00
21109,3,5,1,3,2019-01-14 00:00:00
21110,3,5,5,3,2019-01-14 00:00:00
21111,3,5,4,1,2019-01-14 00:00:00
21112,3,5,4,3,2019-01-14 00:00:00
21113,3,5,4,4,2019-01-14 00:00:00
21114,3,5,4,3,2019-01-14 00:00:00
21115,3,5,4,3,2019-01-14 00:00:00
21116,3,4,4,2,2019-01-14 00:00:00
21117,3,5,4,2,2019-01-14 00:00:00
21118,3,5,2,4,2019-01-14 00:00:00
21119,3,4,2,4,2019-01-14 00:00:00
21120,3,5,5,4,2019-01-14 00:00:00
21121,3,5,3,4,2019-01-15 00:00:00
21122,3,5,5,3,2019-01-15 00:00:00
21123,3,5,3,5,2019-01-15 00:00:00
21124,3,4,4,1,2019-01-15 00:00:00
21125,3,5,3,5,2019-01-15 00:00:00
21126,3,3,1,4,2019-01-15 00:00:00
21127,3,5,4,4,2019-01-15 00:00:00
21128,3,5,2,4,2019-01-15 00:00:00
21129,3,5,3,4,2019-01-15 00:00:00
21130,3,5,4,4,2019-01-15 00:00:00
21131,3,1,4,4,2019-01-15 00:00:00
21132,3,5,4,4,2019-01-15 00:00:00
21133,3,2,4,2,2019-01-15 00:00:00
21134,3,5,4,2,2019-01-15 00:00:00
21135,3,5,4,2,2019-01-15 00:00:00
21136,3,2,4,2,2019-01-15 00:00:00
21137,3,3,1,2,2019-01-15 00:00:00
21138,3,5,4,1,2019-01-15 00:00:00
21139,3,5,4,2,2019-01-15 00:00:00
21140,3,5,2,4,2019-01-15 00:00:00
21141,3,5,4,3,2019-01-15 00:00:00
21142,3,3,4,5,2019-01-15 00:00:00
21143,3,5,1,3,2019-01-15 00:00:00
21144,3,4,4,1,2019-01-15 00:00:00
21145,3,5,4,3,2019-01-16 00:00:00
21146,3,4,4,2,2019-01-16 00:00:00
21147,3,5,4,3,2019-01-16 00:00:00
21148,3,5,1,1,2019-01-16 00:00:00
21149,3,1,4,3,2019-01-16 00:00:00
21150,3,1,1,1,2019-01-16 00:00:00
21151,3,3,4,1,2019-01-16 00:00:00
21152,3,1,3,1,2019-01-16 00:00:00
21153,3,2,4,3,2019-01-16 00:00:00
21154,3,5,2,1,2019-01-16 00:00:00
21155,3,4,3,1,2019-01-16 00:00:00
21156,3,5,1,3,2019-01-16 00:00:00
21157,3,5,4,4,2019-01-16 00:00:00
21158,3,5,3,1,2019-01-16 00:00:00
21159,3,5,4,4,2019-01-16 00:00:00
21160,3,5,2,5,2019-01-16 00:00:00
21161,3,4,1,4,2019-01-16 00:00:00
21162,3,5,4,4,2019-01-16 00:00:00
21163,3,5,1,4,2019-01-16 00:00:00
21164,3,5,4,2,2019-01-16 00:00:00
21165,3,5,4,1,2019-01-16 00:00:00
21166,3,5,4,1,2019-01-16 00:00:00
21167,3,5,4,4,2019-01-16 00:00:00
21168,3,5,2,1,2019-01-16 00:00:00
21169,3,5,4,4,2019-01-16 00:00:00
21170,3,5,2,2,2019-01-17 00:00:00
21171,3,5,3,2,2019-01-17 00:00:00
21172,3,5,4,3,2019-01-17 00:00:00
21173,3,5,4,2,2019-01-17 00:00:00
21174,3,3,4,2,2019-01-17 00:00:00
21175,3,5,4,3,2019-01-17 00:00:00
21176,3,5,4,5,2019-01-17 00:00:00
21177,3,5,4,1,2019-01-17 00:00:00
21178,3,5,4,1,2019-01-17 00:00:00
21179,3,5,4,1,2019-01-17 00:00:00
21180,3,5,4,1,2019-01-17 00:00:00
21181,3,1,4,1,2019-01-17 00:00:00
21182,3,5,5,3,2019-01-17 00:00:00
21183,3,5,4,4,2019-01-17 00:00:00
21184,3,5,1,1,2019-01-17 00:00:00
21185,3,5,1,4,2019-01-17 00:00:00
21186,3,5,3,3,2019-01-17 00:00:00
21187,3,5,4,3,2019-01-17 00:00:00
21188,3,5,4,4,2019-01-17 00:00:00
21189,3,5,4,3,2019-01-17 00:00:00
21190,3,5,1,3,2019-01-17 00:00:00
21191,3,1,4,1,2019-01-17 00:00:00
21192,3,5,3,2,2019-01-17 00:00:00
21193,3,5,4,4,2019-01-17 00:00:00
21194,3,5,4,3,2019-01-17 00:00:00
21195,3,5,4,1,2019-01-17 00:00:00
21196,3,5,4,5,2019-01-17 00:00:00
21197,3,5,1,2,2019-01-17 00:00:00
21198,3,3,3,4,2019-01-17 00:00:00
21199,3,5,2,2,2019-01-17 00:00:00
21200,3,5,2,2,2019-01-17 00:00:00
21201,3,5,3,2,2019-01-17 00:00:00
21202,3,5,4,2,2019-01-17 00:00:00
21203,3,5,4,2,2019-01-17 00:00:00
21204,3,5,4,2,2019-01-18 00:00:00
21205,3,5,4,4,2019-01-18 00:00:00
21206,3,5,4,3,2019-01-18 00:00:00
21207,3,5,4,1,2019-01-18 00:00:00
21208,3,5,2,5,2019-01-18 00:00:00
21209,3,5,4,5,2019-01-18 00:00:00
21210,3,1,1,1,2019-01-18 00:00:00
21211,3,5,5,5,2019-01-18 00:00:00
21212,3,5,2,4,2019-01-18 00:00:00
21213,3,2,1,5,2019-01-18 00:00:00
21214,3,1,5,1,2019-01-18 00:00:00
21215,3,5,4,5,2019-01-18 00:00:00
21216,3,5,3,2,2019-01-18 00:00:00
21217,3,5,4,3,2019-01-18 00:00:00
21218,3,5,3,3,2019-01-18 00:00:00
21219,3,5,4,4,2019-01-18 00:00:00
21220,3,5,4,3,2019-01-18 00:00:00
21221,3,5,4,2,2019-01-18 00:00:00
21222,3,5,1,2,2019-01-18 00:00:00
21223,3,5,3,2,2019-01-18 00:00:00
