10891,2,2,3,2,2019-01-07 00:00:00
10892,2,4,4,2,2019-01-07 00:00:00
10893,2,5,5,2,2019-01-07 00:00:00
10894,2,5,4,2,2019-01-07 00:00:00
10895,2,5,4,2,2019-01-07 00:00:00
10896,2,4,4,1,2019-01-07 00:00:00
10897,2,3,4,3,2019-01-07 00:00:00
10898,2,3,3,5,2019-01-07 00:00:00
10899,2,5,4,5,2019-01-07 00:00:00
10900,2,4,1,5,2019-01-07 00:00:00
10901,2,4,4,5,2019-01-07 00:00:00
10902,2,5,2,5,2019-01-07 00:00:00
10903,2,5,2,5,2019-01-07 00:00:00
10904,2,5,4,5,2019-01-07 00:00:00
10905,2,3,4,2,2019-01-07 00:00:00
10906,2,2,4,4,2019-01-07 00:00:00
10907,2,5,4,2,2019-01-07 00:00:00
10908,2,5,4,2,2019-01-07 00:00:00
10909,2,2,3,5,2019-01-07 00:00:00
10910,2,1,4,1,2019-01-07 00:00:00
10911,2,5,4,5,2019-01-07 00:00:00
10912,2,5,1,1,2019-01-07 00:00:00
10913,2,5,1,5,2019-01-07 00:00:00
10914,2,5,3,5,2019-01-07 00:00:00
10915,2,5,4,4,2019-01-07 00:00:00
10916,2,5,2,1,2019-01-07 00:00:00
10917,2,5,4,1,2019-01-07 00:00:00
10918,2,5,4,1,2019-01-07 00:00:00
10919,2,1,4,2,2019-01-08 00:00:00
10920,2,5,1,2,2019-01-08 00:00:00
10921,2,3,4,5,2019-01-08 00:00:00
10922,2,5,4,5,2019-01-08 00:00:00
10923,2,5,2,1,2019-01-08 00:00:00
10924,2,5,1,5,2019-01-08 00:00:00
10925,2,5,4,5,2019-01-08 00:00:00
10926,2,5,2,5,2019-01-08 00:00:00
10927,2,5,4,5,2019-01-08 00:00:00
10928,2,5,4,5,2019-01-08 00:00:00
10929,2,1,1,1,2019-01-08 00:00:00
10930,2,3,5,2,2019-01-08 00:00:00
10931,2,5,1,1,2019-01-08 00:00:00
10932,2,5,4,1,2019-01-08 00:00:00
10933,2,4,4,1,2019-01-08 00:00:00
10934,2,1,1,1,2019-01-08 00:00:00
10935,2,5,4,3,2019-01-08 00:00:00
